CustomerID,Age,Number_of_Dependents,JoinDate,Tenure,Avg_Monthly_GB_Download,Monthly_Charges,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,DependencyID,Marital_Status_ID,LocationID,Customer_Status_ID,Internet_Service_ID,BillingID,paymentID,ContractID,Phone_Service_ID
2348,44,0,12/1/2020,1,16,81.94999695,81.94999695,0,0,44.93999863,44.93999863,126.8899994,1,2,1,1219,3,3,2,3,1,2
2349,26,1,5/1/2020,8,0,19.04999924,201.6999969,0,0,42.66999817,341.3599854,543.0599976,3,1,2,221,2,1,1,4,3,2
2350,51,1,5/1/2015,68,0,19.35000038,1292.650024,0,0,46.61000061,3169.47998,4462.129883,4,1,2,122,2,1,2,1,3,2
2351,59,0,7/1/2019,18,26,33.5,600,0,0,0,0,600,2,2,1,1001,3,2,2,2,1,1
2352,78,0,2/1/2020,11,14,99.55000305,1131.199951,0,0,1.279999971,14.07999992,1145.280029,3,2,2,1223,3,3,2,3,1,3
2353,27,0,12/1/2020,1,59,84.30000305,84.30000305,0,10,1.629999995,1.629999995,95.93000031,1,2,1,1215,3,3,1,3,1,2
2354,45,0,3/1/2017,46,22,101.0999985,4674.399902,0,0,27.96999931,1286.619995,5961.02002,4,2,1,502,2,3,2,3,2,3
2355,55,0,5/1/2020,8,0,20,141.6000061,0,0,23.45999908,187.6799927,329.2799988,3,2,1,1357,2,1,1,4,3,2
2356,32,3,4/1/2020,9,57,103.0999985,970.4500122,18.62000084,0,44.36999893,399.3299866,1351.160034,4,1,2,573,2,3,1,3,1,2
2357,19,3,12/1/2020,1,85,81.05000305,81.05000305,0,0,36.31999969,36.31999969,117.3700027,5,1,2,279,1,3,2,3,1,2
2358,35,0,10/1/2015,63,22,102.5999985,6296.75,0,0,2.720000029,171.3600006,6468.109863,5,2,2,659,2,3,1,3,3,3
2359,42,0,7/1/2019,18,0,19,348.7999878,0,0,33.15999985,596.8800049,945.6799927,5,2,1,500,2,1,1,3,1,2
2360,23,0,12/1/2020,1,47,74.59999847,74.59999847,0,10,22.15999985,22.15999985,106.7600021,3,2,1,657,3,3,2,4,1,2
2361,31,0,12/1/2019,13,21,99,1301.699951,0,0,24.13999939,313.8200073,1615.52002,1,2,1,231,3,3,2,4,1,3
2362,54,0,6/1/2020,7,16,79.30000305,523.1500244,0,10,19.20999908,134.4700012,667.6199951,1,2,1,1265,3,3,2,3,1,2
2363,45,3,7/1/2019,18,28,85.59999847,1601.5,0,0,28.04000092,504.7200012,2106.219971,4,1,2,95,2,3,2,3,1,2
2364,28,3,12/1/2017,37,76,58.75,2203.100098,0,0,35.66999817,1319.790039,3522.889893,4,1,2,312,2,2,2,4,2,2
2365,44,0,1/1/2020,12,12,106.6999969,1253.900024,0,0,25.19000053,302.2799988,1556.180054,2,2,1,647,3,3,2,3,1,3
2366,64,0,6/1/2017,43,12,49.04999924,2076.199951,20.29000092,0,0,0,2055.909912,1,2,1,1083,3,2,2,1,1,1
2367,49,0,10/1/2015,63,26,108.75,6871.700195,0,0,20.37000084,1283.310059,8155.009766,5,2,2,896,2,3,2,3,1,3
2368,54,3,7/1/2020,6,0,20.39999962,107.5999985,0,0,41.36000061,248.1600037,355.7600098,5,1,2,200,2,1,2,2,3,2
2369,73,0,1/1/2019,24,26,102.9499969,2496.699951,0,0,3.230000019,77.51999664,2574.219971,3,2,1,916,3,3,2,2,1,3
2370,47,0,11/1/2020,2,8,90.40000153,168.1999969,0,0,10.52999973,21.05999947,189.2599945,3,2,1,373,3,3,2,3,1,2
2371,25,0,11/1/2017,38,30,94.65000153,3624.300049,0,0,49.70000076,1888.599976,5512.899902,2,1,2,1164,3,3,2,3,1,3
2372,24,0,4/1/2018,33,41,95.80000305,3036.75,0,60,41.79999924,1379.400024,4476.149902,2,2,2,532,3,3,2,3,2,2
2373,35,0,1/1/2017,48,12,103.8499985,4946.049805,0,0,10.5,504,5450.049805,5,2,1,402,2,3,2,3,1,3
2374,63,0,9/1/2020,4,20,86.05000305,308.1000061,0,0,44.36000061,177.4400024,485.5400085,5,2,1,526,2,3,1,3,1,2
2375,48,0,8/1/2018,29,2,67.44999695,1801.099976,0,0,13.73999977,398.4599915,2199.560059,3,2,1,44,2,2,1,4,1,3
2376,50,0,10/1/2018,27,21,55.45000076,1477.650024,0,0,20.29000092,547.8300171,2025.47998,3,2,1,233,2,2,1,1,2,2
2377,51,0,8/1/2015,65,16,84.19999695,5324.5,0,0,41.56999969,2702.050049,8026.549805,5,1,2,219,2,2,2,1,3,3
2378,24,0,6/1/2018,31,76,81.69999695,2548.649902,0,0,17.18000031,532.5800171,3081.22998,5,2,1,805,2,3,1,2,2,3
2379,56,0,12/1/2016,49,10,100.8499985,4847.350098,0,0,44.81000137,2195.689941,7043.040039,3,2,2,1238,2,3,2,4,1,3
2380,51,1,1/1/2015,72,13,114.4499969,8100.549805,0,0,24.95000076,1796.400024,9896.950195,3,1,2,84,2,3,1,1,3,3
2381,37,0,8/1/2020,5,29,64,370.25,0,0,44.77999878,223.8999939,594.1500244,5,2,1,1661,2,2,2,3,1,3
2382,61,0,12/1/2020,1,9,55.70000076,55.70000076,0,0,17.68000031,17.68000031,73.37999725,4,2,2,568,1,2,1,4,1,2
2383,80,0,4/1/2018,33,16,59.45000076,1884.650024,0,0,0,0,1884.650024,4,2,1,254,2,2,2,1,1,1
2384,60,0,12/1/2020,1,7,35.90000153,35.90000153,0,0,0,0,35.90000153,5,2,1,1014,1,2,1,4,1,1
2385,48,1,8/1/2015,65,0,26,1654.849976,0,0,2.950000048,191.75,1846.599976,3,1,2,896,2,1,1,2,3,3
2386,32,0,1/1/2016,60,18,80.55000305,4847.049805,0,0,16.11000061,966.5999756,5813.649902,5,2,1,610,2,2,1,2,2,3
2387,65,0,10/1/2015,63,29,84,5329.549805,0,0,40.65000153,2560.949951,7890.5,3,2,2,1645,2,2,2,1,2,2
2388,71,0,10/1/2020,3,3,70.40000153,204.6999969,0,0,2.25999999,6.78000021,211.4799957,3,2,1,1567,3,3,2,3,1,2
2389,75,0,6/1/2016,55,29,51.65000153,2838.550049,0,0,29.53000069,1624.150024,4462.700195,3,2,2,427,2,2,1,1,1,3
2390,56,2,5/1/2015,68,17,105.75,7322.5,0,0,8.880000114,603.8400269,7926.339844,3,1,2,285,2,3,1,2,2,2
2391,70,0,1/1/2015,72,20,96.59999847,6827.5,0,0,28.09000015,2022.47998,8849.980469,4,2,2,102,2,3,2,1,3,3
2392,50,0,4/1/2019,21,29,86.5,1808.699951,0,0,42.22000122,886.6199951,2695.320068,3,2,2,1098,3,3,2,3,1,3
2393,32,0,8/1/2020,5,5,69.75,324.6000061,0,0,31.13999939,155.6999969,480.2999878,1,2,1,11,3,3,2,3,1,2
2394,57,0,12/1/2017,37,0,19.5,805.2000122,0,0,45.18999863,1672.030029,2477.22998,4,2,2,118,2,1,1,1,1,2
2395,47,0,8/1/2018,29,4,71,2080.100098,0,0,41.38000107,1200.02002,3280.120117,5,2,1,1377,2,2,2,2,2,3
2396,41,0,9/1/2015,64,21,111.1500015,6953.399902,0,0,8.600000381,550.4000244,7503.799805,4,2,2,49,2,3,2,3,1,3
2397,61,0,3/1/2017,46,0,20.04999924,902,0,0,30.25,1391.5,2293.5,5,2,1,116,2,1,1,1,3,2
2398,77,2,6/1/2020,7,18,76.44999695,503.6000061,11.05000019,0,26.95000076,188.6499939,681.2000122,2,2,1,178,3,3,1,1,1,2
2399,66,0,2/1/2019,23,18,79.34999847,1835.300049,15.40999985,0,8.720000267,200.5599976,2020.449951,5,2,1,160,2,3,2,4,1,3
2400,47,0,5/1/2015,68,0,25.25,1728.199951,0,0,22.82999992,1552.439941,3280.639893,3,2,2,1467,2,1,1,1,3,3
2401,59,0,8/1/2017,41,17,35.45000076,1391.650024,0,0,0,0,1391.650024,4,2,2,62,2,2,1,4,2,1
2402,49,0,11/1/2020,2,23,89.55000305,185.5500031,0,0,8.859999657,17.71999931,203.2700043,1,1,2,1067,3,3,2,1,1,2
2403,37,2,8/1/2019,17,19,92.69999695,1556.849976,0,0,49.77999878,846.2600098,2403.110107,4,1,1,1255,2,3,2,2,1,3
2404,46,2,6/1/2016,55,0,19.35000038,1153.25,0,0,24.70000076,1358.5,2511.75,3,1,2,557,2,1,1,1,3,2
2405,54,3,8/1/2020,5,52,49.40000153,232.5500031,0,10,47.06000137,235.3000031,477.8500061,4,1,2,344,2,2,2,4,1,2
2406,48,0,5/1/2015,68,9,70.90000153,4911.350098,49.36999893,0,27.40999985,1863.880005,6725.859863,4,2,2,642,2,2,1,2,3,3
2407,80,0,6/1/2020,7,21,75.40000153,533.0499878,0,0,21.37000084,149.5899963,682.6400146,4,2,2,892,2,3,2,3,1,3
2408,50,0,7/1/2020,6,5,69.25,418.3999939,0,0,39.36000061,236.1600037,654.5599976,1,2,1,1490,3,3,2,4,1,2
2409,78,0,8/1/2017,41,15,104.4000015,4133.950195,0,0,6.329999924,259.5299988,4393.47998,5,2,1,232,2,3,2,3,1,3
2410,54,0,11/1/2020,2,16,74.94999695,151.75,0,0,3.75999999,7.519999981,159.2700043,4,2,1,1046,1,3,1,3,1,2
2411,21,1,12/1/2020,1,0,25.39999962,25.39999962,0,0,32.72999954,32.72999954,58.13000107,3,1,1,284,1,1,1,4,1,3
2412,25,0,12/1/2020,1,0,20.25,20.25,0,0,42.95999908,42.95999908,63.20999908,5,2,1,1398,1,1,2,4,1,2
2413,42,0,10/1/2020,3,28,107.9499969,318.6000061,0,0,12.65999985,37.97999954,356.5799866,3,2,1,68,1,3,2,3,1,2
2414,31,0,12/1/2020,1,24,45.59999847,45.59999847,0,0,11.72999954,11.72999954,57.33000183,1,2,1,361,3,2,2,3,1,2
2415,25,0,8/1/2018,29,48,89.19999695,2698.350098,0,0,4,116,2814.350098,1,1,2,361,3,3,2,3,1,3
2416,33,0,8/1/2019,17,5,96.65000153,1588.25,0,0,28.82999992,490.1099854,2078.360107,5,2,2,161,2,3,2,1,2,2
2417,56,0,12/1/2017,37,0,20.35000038,697.6500244,45.06999969,0,2.150000095,79.55000305,732.1300049,4,2,2,665,2,1,1,1,1,2
2418,60,0,3/1/2019,22,16,54.70000076,1178.75,0,0,39.83000183,876.2600098,2055.01001,3,2,2,685,2,2,2,4,1,2
2419,63,0,5/1/2015,68,2,88.15000153,6148.450195,36.29000092,0,21.81999969,1483.76001,7595.919922,3,2,1,339,2,2,2,3,3,3
2420,56,0,1/1/2015,72,6,78.94999695,5730.149902,0,0,26.04000092,1874.880005,7605.029785,5,1,2,1557,2,2,2,3,3,3
2421,57,2,7/1/2018,30,12,51.20000076,1561.5,0,0,0,0,1561.5,3,1,2,1364,3,2,1,2,1,1
2422,70,0,6/1/2018,31,2,73.90000153,2217.149902,0,0,15.43000031,478.3299866,2695.47998,1,2,1,997,3,3,2,3,1,3
2423,40,3,9/1/2019,16,0,19.35000038,275.8999939,33.24000168,0,12.81999969,205.1199951,447.7799988,5,1,2,1492,2,1,1,4,1,2
2424,56,0,8/1/2015,65,0,25.75,1654.75,41.74000168,0,4.900000095,318.5,1931.51001,5,2,1,1282,2,1,1,4,3,3
2425,39,0,8/1/2020,5,4,67.94999695,350.2999878,0,20,14.89999962,74.5,444.7999878,3,2,2,1550,3,2,1,1,1,3
2426,50,0,6/1/2016,55,26,73.09999847,4144.899902,0,0,8.930000305,491.1499939,4636.049805,4,2,1,1460,2,3,2,3,1,3
2427,19,0,12/1/2020,1,26,50.75,50.75,0,0,24.65999985,24.65999985,75.41000366,4,2,1,407,1,2,1,4,1,3
2428,41,0,4/1/2018,33,22,95,3008.149902,0,60,10.34000015,341.2200012,3409.370117,3,2,2,1296,2,3,2,2,1,3
2429,80,0,7/1/2018,30,21,104.0999985,3121.100098,0,0,41.93000031,1257.900024,4379,4,2,1,340,2,3,2,3,1,3
2430,49,0,12/1/2018,25,10,55.54999924,1405.300049,0,0,11.60000038,290,1695.300049,5,2,2,24,2,2,1,2,1,3
2431,29,0,10/1/2020,3,85,35.45000076,106.8499985,0,0,0,0,106.8499985,1,2,1,393,3,2,2,4,1,1
2432,42,0,9/1/2020,4,30,50.70000076,151.3000031,0,0,9.81000042,39.24000168,190.5399933,3,2,1,105,3,2,1,2,1,2
2433,31,0,12/1/2020,1,0,21.10000038,21.10000038,0,0,18.80999947,18.80999947,39.90999985,5,2,1,1083,1,1,1,4,1,2
2434,57,0,11/1/2019,14,29,89.80000305,1129.099976,0,0,10.30000019,144.1999969,1273.300049,1,2,1,998,3,3,2,4,1,2
2435,52,0,12/1/2018,25,18,70.94999695,1767.349976,0,20,24.90999985,622.75,2410.100098,1,2,1,1263,3,3,1,4,1,2
2436,43,0,12/1/2018,25,0,20.14999962,536.3499756,0,0,17.63999939,441,977.3499756,5,2,1,1250,2,1,2,4,1,2
2437,23,0,1/1/2015,72,59,115.5500031,8312.400391,0,0,1.669999957,120.2399979,8432.639648,3,2,2,968,2,3,2,2,3,3
2438,60,0,5/1/2017,44,0,19.5,835.5,0,0,18.13999939,798.1599731,1633.660034,4,2,1,1483,2,1,1,2,2,2
2439,44,0,7/1/2019,18,22,75.40000153,1380.400024,0,0,15.01000023,270.1799927,1650.579956,4,2,1,926,2,3,2,3,1,2
2440,66,0,6/1/2020,7,20,84.34999847,609.6500244,29.17000008,10,26.29000092,184.0299988,774.5100098,3,2,1,895,2,3,2,3,1,2
2441,39,0,2/1/2016,59,24,72.09999847,4194.850098,0,0,24.80999947,1463.790039,5658.640137,5,1,2,275,2,2,2,1,3,3
2442,53,0,3/1/2015,70,24,84.80000305,5917.549805,0,120,9.279999733,649.5999756,6687.149902,4,2,2,749,2,2,2,1,3,3
2443,49,4,9/1/2017,40,0,26.20000076,1077.5,0,0,49.22000122,1968.800049,3046.300049,3,1,2,470,2,1,2,3,1,3
2444,47,3,3/1/2018,34,21,105.3499985,3688.600098,0,110,32.93999863,1119.959961,4918.560059,4,1,1,277,2,3,2,1,1,2
2445,37,0,8/1/2020,5,30,85.30000305,420.4500122,0,10,45.74000168,228.6999969,659.1500244,4,2,1,641,2,3,2,4,1,2
2446,63,0,12/1/2020,1,24,45.65000153,45.65000153,0,0,14.11999989,14.11999989,59.77000046,1,2,1,148,3,2,2,3,1,2
2447,39,2,5/1/2015,68,19,44.79999924,2983.649902,0,0,0,0,2983.649902,3,1,2,580,2,2,1,4,2,1
2448,40,1,11/1/2019,14,0,19.70000076,263.6499939,0,0,15.32999992,214.6199951,478.269989,4,1,2,935,2,1,2,4,3,2
2449,49,0,6/1/2019,19,6,89.94999695,1682.400024,29.63999939,0,9.550000191,181.4499969,1834.209961,5,2,1,608,2,3,1,4,1,2
2450,51,0,9/1/2020,4,23,68.65000153,261.25,0,0,10.64000034,42.56000137,303.8099976,3,2,1,1444,3,2,2,1,1,2
2451,55,0,6/1/2015,67,0,25.25,1733.150024,0,0,35.34000015,2367.780029,4100.930176,5,2,2,827,2,1,2,2,3,3
2452,70,0,11/1/2016,50,2,108.75,5431.899902,0,0,9.180000305,459,5890.899902,3,2,2,341,2,3,1,1,1,3
2453,47,0,6/1/2017,43,4,35.20000076,1463.699951,0,0,0,0,1463.699951,3,2,1,143,2,2,2,2,2,1
2454,33,0,2/1/2016,59,0,19.29999924,1192.699951,0,0,25.56999969,1508.630005,2701.330078,3,1,2,195,2,1,1,2,3,2
2455,31,0,10/1/2018,27,0,20.10000038,562.5999756,0,0,33.40000153,901.7999878,1464.400024,5,2,1,1029,2,1,1,1,2,2
2456,21,3,3/1/2019,22,30,61.15000153,1422.050049,0,80,42.97999954,945.5599976,2447.610107,1,1,2,946,3,2,1,4,1,2
2457,27,0,9/1/2017,40,52,63.90000153,2635,0,0,42.09999847,1684,4319,3,2,2,389,2,2,1,1,2,3
2458,55,0,12/1/2017,37,4,99.19999695,3754.600098,0,0,30.15999985,1115.920044,4870.52002,1,2,2,454,3,3,2,3,2,3
2459,42,0,10/1/2019,15,21,79.75,1111.849976,0,0,42.83000183,642.4500122,1754.300049,3,2,1,1238,3,3,2,3,1,3
2460,37,0,9/1/2018,28,11,54.90000153,1505.150024,0,0,3.25,91,1596.150024,3,2,1,126,2,2,2,2,1,3
2461,20,0,12/1/2019,13,82,75.30000305,989.4500122,0,0,41.22000122,535.8599854,1525.310059,3,2,2,960,3,2,2,4,2,3
2462,26,0,8/1/2020,5,0,20.04999924,95.55000305,0,0,22.15999985,110.8000031,206.3500061,4,2,1,1628,2,1,1,2,1,2
2463,25,2,7/1/2016,54,52,65.65000153,3566.699951,0,0,24.59000015,1327.859985,4894.560059,3,1,2,1376,2,2,2,2,3,3
2464,45,2,10/1/2015,63,16,39.34999847,2395.050049,0,0,0,0,2395.050049,5,1,2,438,2,2,1,1,3,1
2465,31,2,5/1/2019,20,0,20.04999924,406.0499878,0,0,14.78999996,295.7999878,701.8499756,3,1,2,41,2,1,1,4,1,2
2466,23,0,3/1/2017,46,71,105.1999969,4822.850098,0,0,43.04000092,1979.839966,6802.689941,2,1,1,231,3,3,2,1,2,2
2467,20,0,1/1/2015,72,48,92.40000153,6786.100098,0,150,37.45000076,2696.399902,9632.5,3,2,2,975,2,2,2,3,3,3
2468,48,0,2/1/2015,71,0,25.60000038,1888.25,0,0,11.18000031,793.7800293,2682.030029,5,2,2,1368,2,1,1,2,3,3
2469,22,3,5/1/2018,32,0,19.45000076,674.5499878,0,0,35.04999924,1121.599976,1796.150024,4,1,2,797,2,1,2,2,1,2
2470,65,0,2/1/2015,71,23,105.9000015,7521.950195,6.650000095,100,25.61000061,1818.310059,9433.610352,3,2,1,45,2,3,2,3,2,3
2471,69,0,2/1/2015,71,22,89.84999847,6293.450195,0,140,37.38999939,2654.689941,9088.139648,3,2,1,1121,2,2,1,4,3,3
2472,29,0,2/1/2015,71,69,65.15000153,4681.75,4.699999809,0,40.63000107,2884.72998,7561.779785,3,2,2,582,2,2,1,1,3,3
2473,22,0,3/1/2019,22,42,69.69999695,1490.400024,0,0,15.77000046,346.9400024,1837.339966,3,2,1,150,2,3,2,4,1,2
2474,46,0,1/1/2020,12,27,96,1062.099976,0,0,25.54000092,306.480011,1368.579956,1,2,1,134,3,3,2,3,1,2
2475,47,3,5/1/2015,68,0,19.95000076,1303.25,0,0,19.75,1343,2646.25,3,1,2,1277,2,1,2,1,3,2
2476,30,0,11/1/2020,2,76,53.45000076,119.5,0,0,12.59000015,25.18000031,144.6799927,4,2,1,434,1,2,1,3,1,2
2477,68,0,8/1/2018,29,22,58.54999924,1718.949951,33.09999847,0,8.880000114,257.519989,1943.369995,3,2,1,1004,2,2,2,1,1,3
2478,36,0,6/1/2020,7,19,40.09999847,293.2999878,0,0,0,0,293.2999878,2,2,1,1016,3,2,2,2,1,1
2479,23,0,1/1/2020,12,41,79.94999695,1043.400024,0,0,40.06000137,480.7200012,1524.119995,5,2,1,1238,2,3,2,1,1,2
2480,31,0,3/1/2018,34,8,55,1885.150024,0,0,43.16999817,1467.780029,3352.929932,4,2,1,1635,2,2,1,4,2,2
2481,27,0,3/1/2019,22,51,79.19999695,1742.75,0,0,13.10999966,288.4200134,2031.170044,1,2,2,407,3,2,2,3,1,3
2482,37,0,10/1/2019,15,13,85.90000153,1269.550049,0,0,24.62999916,369.4500122,1639,3,1,1,767,3,3,2,1,1,2
2483,61,0,9/1/2017,40,17,78.84999847,3126.850098,0,0,39.97000122,1598.800049,4725.649902,4,2,2,452,2,3,2,2,1,3
2484,22,0,1/1/2015,72,48,94.44999695,6921.700195,0,0,22.73999977,1637.280029,8558.980469,4,2,2,812,2,3,2,2,3,3
2485,57,0,1/1/2015,72,15,49.20000076,3580.949951,0,0,0,0,3580.949951,3,2,2,1439,2,2,2,3,3,1
2486,60,0,4/1/2017,45,15,73.55000305,3349.100098,0,0,44.29000092,1993.050049,5342.149902,3,2,1,1002,2,2,1,4,3,3
2487,47,1,1/1/2015,72,19,111.9499969,8033.100098,0,0,24.07999992,1733.76001,9766.860352,3,1,2,1048,2,3,1,1,3,2
2488,38,0,2/1/2015,71,27,89.30000305,6388.649902,0,0,19.89999962,1412.900024,7801.549805,3,2,2,912,2,2,1,2,3,3
2489,74,0,7/1/2019,18,13,59.09999847,1011.049988,31.04999924,0,5.730000019,103.1399994,1083.140015,3,2,2,17,2,2,2,2,1,2
2490,40,0,2/1/2017,47,23,85.30000305,4045.649902,0,0,44.25999832,2080.219971,6125.870117,2,2,2,999,3,3,2,3,1,2
2491,65,1,5/1/2015,68,23,53,3656.25,0,0,0,0,3656.25,4,1,2,13,2,2,2,3,3,1
2492,52,0,5/1/2015,68,13,80.65000153,5330.200195,0,90,20.29999924,1380.400024,6800.600098,3,2,1,1049,2,2,2,3,3,3
2493,25,0,12/1/2020,1,41,84.84999847,84.84999847,0,0,36.06999969,36.06999969,120.9199982,1,2,1,996,3,3,2,3,1,2
2494,59,0,3/1/2018,34,26,60.84999847,2003.599976,0,0,12.30000019,418.2000122,2421.800049,4,2,2,796,2,2,2,1,1,3
2495,24,0,1/1/2019,24,82,79.65000153,1928.699951,0,0,44.93000031,1078.319946,3007.02002,4,2,2,330,2,3,2,4,1,3
2496,71,1,3/1/2016,58,10,89.84999847,5125.75,0,130,18.43000031,1068.939941,6324.689941,3,1,2,1509,2,3,2,1,2,3
2497,75,0,6/1/2020,7,13,84.80000305,546.9500122,0,0,39.50999832,276.5700073,823.5200195,3,2,1,799,3,3,2,3,1,3
2498,58,0,12/1/2020,1,27,50.79999924,50.79999924,0,0,1.279999971,1.279999971,52.08000183,1,2,1,866,3,2,1,3,1,2
2499,56,0,6/1/2020,7,22,51,354.0499878,0,0,34.49000168,241.4299927,595.4799805,1,2,1,507,3,2,2,4,1,2
2500,66,0,12/1/2017,37,19,90,3371.75,0,0,15.60000038,577.2000122,3948.949951,4,2,2,1354,2,3,1,3,1,2
2501,34,1,9/1/2016,52,0,24.54999924,1331.050049,0,0,29.54999924,1536.599976,2867.649902,3,1,2,1520,2,1,1,4,3,3
2502,42,2,4/1/2017,45,0,20,886.4000244,0,0,21.72999954,977.8499756,1864.25,4,1,2,329,2,1,2,1,3,2
2503,60,2,6/1/2017,43,0,24.25,1077.949951,0,0,2.809999943,120.8300018,1198.780029,4,1,2,545,2,1,1,4,3,3
2504,23,3,11/1/2018,26,27,81.94999695,2070.050049,0,0,42.95000076,1116.699951,3186.75,3,1,2,1143,2,3,1,3,1,2
2505,62,0,5/1/2016,56,28,98.59999847,5581.049805,0,0,10.98999977,615.4400024,6196.490234,3,2,1,838,2,3,1,3,1,3
2506,40,0,12/1/2020,1,15,25.25,25.25,0,10,0,0,35.25,5,2,1,1358,1,2,1,1,1,1
2507,36,2,5/1/2015,68,26,85.30000305,5560,0,0,25.15999985,1710.880005,7270.879883,4,1,2,1303,2,2,1,1,3,3
2508,25,0,10/1/2018,27,27,45.84999847,1246.400024,0,30,0,0,1276.400024,4,1,2,590,2,2,2,2,2,1
2509,35,0,4/1/2020,9,14,85.5,791.7000122,0,0,11.5,103.5,895.2000122,5,2,1,306,2,3,2,3,1,3
2510,59,0,5/1/2020,8,5,45.15000153,438.3999939,0,0,35.52999878,284.2399902,722.6400146,2,2,1,27,3,2,2,4,1,2
2511,49,0,12/1/2020,1,0,19.39999962,19.39999962,0,0,2.849999905,2.849999905,22.25,3,2,1,1224,1,1,1,2,1,2
2512,41,1,2/1/2015,71,18,116.0500031,8297.5,42.56999969,110,26.37999916,1872.97998,10237.91016,3,1,2,579,2,3,2,1,3,3
2513,47,0,10/1/2019,15,0,19.39999962,289.2999878,0,0,33.13999939,497.1000061,786.4000244,1,2,1,1254,3,1,1,1,1,2
2514,38,0,3/1/2015,70,14,93.90000153,6579.049805,0,0,5.480000019,383.6000061,6962.649902,1,1,2,628,3,3,1,1,3,3
2515,39,0,1/1/2015,72,24,85.90000153,6110.75,0,0,10.86999989,782.6400146,6893.390137,4,1,2,1268,2,2,2,2,3,3
2516,22,0,4/1/2019,21,51,99.15000153,1956.400024,0,0,6.119999886,128.5200043,2084.919922,3,2,1,266,2,3,2,1,1,2
2517,45,0,7/1/2016,54,0,20.10000038,1079.449951,0,0,26.25,1417.5,2496.949951,5,2,1,994,2,1,1,4,3,2
2518,19,2,5/1/2020,8,0,19.5,162.1499939,0,0,13.21000004,105.6800003,267.8299866,5,1,2,1633,2,1,1,4,3,2
2519,34,0,1/1/2019,24,16,49.29999924,1233.25,0,0,4.820000172,115.6800003,1348.930054,5,2,1,1664,2,2,2,2,1,2
2520,20,2,1/1/2017,48,0,19.54999924,883.3499756,0,0,13.26000023,636.4799805,1519.829956,5,1,2,817,2,1,1,4,3,2
2521,22,0,12/1/2020,1,58,55.20000076,55.20000076,0,0,35.59999847,35.59999847,90.80000305,2,2,2,228,3,2,1,4,1,2
2522,41,3,8/1/2020,5,0,24.29999924,132.25,0,0,6.699999809,33.5,165.75,5,1,2,422,2,1,2,4,1,3
2523,20,2,8/1/2019,17,52,44.45000076,792.1500244,0,0,0,0,792.1500244,3,1,2,1520,2,2,1,2,2,1
2524,48,0,1/1/2015,72,14,79.34999847,5753.25,0,40,29.79999924,2145.600098,7938.850098,3,2,2,573,2,2,2,1,3,2
2525,30,2,1/1/2015,72,59,103.1999969,7362.899902,45.38000107,0,29.65999985,2135.52002,9453.040039,4,1,2,433,2,3,2,2,2,3
2526,75,0,7/1/2020,6,24,44.40000153,263.0499878,0,0,0,0,263.0499878,5,2,1,423,2,2,2,3,1,1
2527,21,0,1/1/2015,72,59,79.19999695,5401.899902,0,20,22.40999985,1613.52002,7035.419922,4,2,2,791,2,2,1,2,3,3
2528,36,1,9/1/2020,4,22,50.84999847,239.5500031,0,0,12.88000011,51.52000046,291.0700073,1,1,2,53,3,2,1,4,1,3
2529,55,2,11/1/2015,62,0,20.64999962,1218.449951,0,0,11.14999962,691.2999878,1909.75,5,1,2,977,2,1,1,2,3,2
2530,29,0,10/1/2017,39,71,95.55000305,3692.850098,0,0,4.480000019,174.7200012,3867.570068,1,2,1,832,3,3,2,3,2,2
2531,27,2,12/1/2020,1,0,20.39999962,20.39999962,0,0,27.5,27.5,47.90000153,4,1,2,1356,1,1,1,4,2,2
2532,56,0,10/1/2016,51,12,60.5,3145.149902,0,0,47.18000031,2406.179932,5551.330078,3,2,2,286,2,2,2,1,2,2
2533,20,0,3/1/2016,58,47,103.25,6017.649902,0,0,44.5,2581,8598.650391,1,2,1,327,3,3,2,1,2,3
2534,44,2,11/1/2017,38,13,81.84999847,3141.699951,0,0,1.269999981,48.25999832,3189.959961,5,1,1,306,2,3,2,4,1,3
2535,29,0,4/1/2018,33,48,80.09999847,2603.300049,0,0,25.70999908,848.4299927,3451.72998,4,2,1,339,2,3,1,1,2,3
2536,20,0,5/1/2019,20,0,19.39999962,415.3999939,0,0,31.02000046,620.4000244,1035.800049,3,2,1,108,2,1,1,4,1,2
2537,58,0,6/1/2018,31,2,80.55000305,2471.600098,0,0,28.52000046,884.1199951,3355.719971,4,1,2,1572,2,2,1,1,3,3
2538,57,0,5/1/2019,20,16,105.8499985,2239.649902,0,0,28.79000092,575.7999878,2815.449951,2,1,2,1315,3,3,2,1,1,3
2539,47,2,9/1/2015,64,12,81.05000305,5135.350098,0,0,49.49000168,3167.360107,8302.709961,3,1,2,1120,2,3,1,3,1,2
2540,34,0,1/1/2015,72,9,79.55000305,5810.899902,0,0,45.04999924,3243.600098,9054.5,3,2,2,442,2,2,1,2,3,3
2541,22,3,4/1/2020,9,82,90.34999847,767.9000244,0,0,30.45999908,274.1400146,1042.040039,3,1,2,1268,2,3,2,3,2,3
2542,24,0,12/1/2015,61,48,104,6363.450195,0,0,45.68999863,2787.090088,9150.540039,3,2,1,211,2,3,1,3,2,3
